q1,q2,x2,y2
-1.5707963267948966,-1.0471975511965976,-0.8660254037844384,-1.5000000000000004
-1.5066821910073498,-1.0471975511965976,-0.7681407317403608,-1.5524045272548594
-1.442568055219803,-1.0471975511965976,-0.6670996046638917,-1.5984298913175015
-1.3784539194322563,-1.0471975511965976,-0.5633172222194421,-1.6378869640945837
-1.3143397836447095,-1.0471975511965976,-0.4572200484777275,-1.6706136080105494
-1.2502256478571625,-1.0471975511965976,-0.3492440594834253,-1.6964753422657042
-1.1861115120696157,-1.0471975511965976,-0.2398329517360896,-1.7153658954466695
-1.121997376282069,-1.0471975511965976,-0.12943631894606356,-1.7272076422184144
-1.0578832404945222,-1.0471975511965976,-0.018507804557485186,-1.7319519223034057
-0.9937691047069754,-1.0471975511965976,0.09249676236993154,-1.7295792404371304
-0.9296549689194287,-1.0471975511965976,0.20312124026027734,-1.7200993464783152
-0.8655408331318818,-1.0471975511965976,0.31291104940502434,-1.703551195344668
-0.801426697344335,-1.0471975511965976,0.42141503992855595,-1.680002786938764
-0.7373125615567883,-1.0471975511965976,0.528187345659779,-1.649550886721861
-0.6731984257692414,-1.0471975511965976,0.6327892162918555,-1.612320628083862
-0.6090842899816946,-1.0471975511965976,0.7347908203013275,-1.5684649981433765
-0.5449701541941478,-1.0471975511965976,0.8337730112180446,-1.5181642090908332
-0.4808560184066011,-1.0471975511965976,0.9293290499879168,-1.4616249576579337
-0.4167418826190543,-1.0471975511965976,1.0210662763509326,-1.3990795757564474
-0.35262774683150755,-1.0471975511965976,1.108607722366393,-1.3307850757765503
-0.2885136110439608,-1.0471975511965976,1.191593661455039,-1.257022094467784
-0.2243994752564138,-1.0471975511965976,1.269683086592728,-1.1780937397424551
-0.16028533946886703,-1.0471975511965976,1.3425551115814391,-1.0943243451402103
-0.09617120368132026,-1.0471975511965976,1.4099102896394937,-1.0060581370719484
-0.032057067893773494,-1.0471975511965976,1.4714718438926109,-0.9136578203196642
0.03205706789377327,-1.0471975511965976,1.5269868047094528,-0.8175030876046989
0.09617120368132004,-1.0471975511965976,1.576227049208101,-0.7179890593489032
0.1602853394688668,-1.0471975511965976,1.6189902386619115,-0.6155246600400729
0.2243994752564138,-1.0471975511965976,1.6551006499527432,-0.5105309378735119
0.28851361104396056,-1.0471975511965976,1.6844098976549426,-0.40343933457468617
0.3526277468315073,-1.0471975511965976,1.7067975437828884,-0.2946899125126274
0.4167418826190541,-1.0471975511965976,1.7221715926965049,-0.18472954638926609
0.48085601840660086,-1.0471975511965976,1.7304688691310832,-0.07401008693542788
0.5449701541941478,-1.0471975511965976,1.7316552777979939,0.03701349584074226
0.6090842899816944,-1.0471975511965976,1.7257259434895404,0.14788498222313207
0.6731984257692414,-1.0471975511965976,1.712705231112234,0.25814877749233855
0.7373125615567879,-1.0471975511965976,1.692646645566168,0.3673517840620892
0.8014266973443349,-1.0471975511965976,1.6656326118819034,0.4750452633544188
0.8655408331318815,-1.0471975511965976,1.6317741365183414,0.580786679762735
0.9296549689194284,-1.0471975511965976,1.5912103512133706,0.6841415191255548
0.993769104706975,-1.0471975511965976,1.5441079412617147,0.7846850742383913
1.057883240494522,-1.0471975511965976,1.4906604605692992,0.8820041900667622
1.121997376282069,-1.0471975511965976,1.4310875362987383,0.9756989614888435
1.1861115120696155,-1.0471975511965976,1.3656339663742125,1.0653843765913955
1.2502256478571625,-1.0471975511965976,1.2945687135542876,1.150691898766302
1.314339783644709,-1.0471975511965976,1.2181838002062502,1.231270981106539
1.378453919432256,-1.0471975511965976,1.1367931083235592,1.3067905068786123
1.4425680552198026,-1.0471975511965976,1.0507310897174102,1.3769401501522365
1.5066821910073496,-1.0471975511965976,0.9603513916824999,1.4414316509961496
1.5707963267948966,-1.0471975511965976,0.8660254037844387,1.5
-1.5707963267948966,-1.0044547940048998,-0.8438695627580832,-1.536548377176263
-1.5066821910073498,-1.0044547940048998,-0.7436887496999793,-1.5874582822619963
-1.442568055219803,-1.0044547940048998,-0.6404519600486216,-1.6318449807571813
-1.3784539194322563,-1.0044547940048998,-0.5345834159169097,-1.669526078196784
-1.3143397836447095,-1.0044547940048998,-0.4265181538614122,-1.7003467348688557
-1.2502256478571625,-1.0044547940048998,-0.3167002372238402,-1.7241803020841209
-1.1861115120696157,-1.0044547940048998,-0.20558093137952843,-1.7409288426026066
-1.121997376282069,-1.0044547940048998,-0.09361684939120674,-1.750523533078773
-1.0578832404945222,-1.0044547940048998,0.01873192431201498,-1.7529249468713985
-0.9937691047069754,-1.0044547940048998,0.13100372452025327,-1.7481232160561073
-0.9296549689194287,-1.0044547940048998,0.24273720232422713,-1.7361380719747879
-0.8655408331318818,-1.0044547940048998,0.35347322089688443,-1.7170187641552752
-0.801426697344335,-1.0044547940048998,0.46275674218510776,-1.6908438579344787
-0.7373125615567883,-1.0044547940048998,0.570138696758683,-1.6577209116165594
-0.6731984257692414,-1.0044547940048998,0.6751778291329098,-1.617786034492787
-0.6090842899816946,-1.0044547940048998,0.7774425109820392,-1.5712033275392678
-0.5449701541941478,-1.0044547940048998,0.8765125147926477,-1.5181642090908332
-0.4808560184066011,-1.0044547940048998,0.9719807406686285,-1.4588866282620423
-0.4167418826190543,-1.0044547940048998,1.0634548891919868,-1.3936141693475226
-0.35262774683150755,-1.0044547940048998,1.1505590734652968,-1.3226150508818517
